tokenized_text,業界
"['東京', '23', '区内', '4', 'か所', '配送', 'センター', '拠点', 'タクシー', '事業', '会社', '新鋭', 'ＧＰＳ', 'システム', '導入', '配車', 'システム', '日本', '初', '800', 'MHz', '帯', 'MCA', 'デジタル', 'タクシー', '無線', '導入', '顧客', '獲得', 'マイレージ', '制度', '導入', '３', '段階', '遠距離', '割引', '独自', 'サービス', '積極', '的']",タクシー業界の会社
"['不動産', '検索', 'サイト', 'ニフティ', '不動産', '求人', '検索', 'サイト', 'ニフティ', '求人', '運営', 'その他', '温泉', '日帰り', '温泉', 'サイト', 'ニフティ', '温泉', '運営', 'PC', 'スマート', 'フォン', '各種', 'デバイス', '対応', 'その他', '求人', '不動産', '旅行', 'サイト', '等', '運営', '者', 'Web', '広告', '出稿', 'ソリューションツール', '提供']",Webサービス・アプリ運営業界の会社
"['訪問', '介護', '事業', '所', 'ケア', 'サービス', 'ひま', '運営', '生活', '介助', '身体', '介護', 'インディゴ', '併設', '訪問', '入浴', '介護']",高齢者向け福祉業界の会社
"['ショッピング', 'センター', '駐車', '場', '誘導', 'イベント', '等', '雑踏', '警備', 'その他', 'マンション', '病院', '新築', '規模', '修繕', '工事', '警備', '病院', '結婚式', '場', '駐車', '場', '交通', '誘導', 'マンション', 'モデルルーム', '接客', '案内']",警備業界の会社
"['ゴルフ', '場', '飯能', 'パーク', 'カントリークラブ', '運営', 'ゴルフ', '場', '内', 'レストラン', '運営', 'クラブ', 'シューズ', '貸し出し', 'ほか', 'ゴルフ', 'クラブ', '一式', '宅急便', '対応', '可能', '電話', 'Web', '予約', 'こと', '特徴']",ゴルフ場業界の会社
"['一', '交通', '産業', 'グループ', '企業', 'タクシー', '業務', '通常', '輸送', 'ほか', '観光', '案内', '付', 'コース', 'タクシー', 'チケット', '使用', 'ほか', 'タクシー', '代行', 'サービス', '貸切', 'バス', '運行']",タクシー業界の会社
"['会員', '制', 'ゴルフ', '場', '新南', '愛知', 'カントリークラブ', '美浜', 'コース', '運営', 'ゴルフ', '場', '中', 'クラブハウス', 'はじめ', 'ゴルフ', '用品', '販売', '店', '浴場', '練習', '場']",ゴルフ場業界の会社
"['給与', '社会', '保険', '手続き', '人事', '労務', 'さまざま', '処理', 'クラウドソフト', '提供', 'ウェブ', '役所', '申請', '機能', '業務', '効率', '化', '実現', 'セキュリティー', '面', '2', '段階', '認証', '使用', '点', '特徴']",Webサービス・アプリ運営業界の会社
"['東京', '横浜', '日本', '全国', '各地', '地酒', 'それら', '料理', '提供', '飲食', '店', '日本', '酒', '原価', '酒蔵', '運営', '自社', 'ブランド', 'オリジナル', '日本', '酒', '商品', '開発', '販売', '日本', '酒', '仕入れ', '日本', '酒', 'セミナー', '販売', '促進', '支援', '新規', '出店', '支援', '飲食', '関連', '事業', 'その他', '東京', '海上', '日動', '保険', '代理', '店', '事業']",居酒屋・バー業界の会社
"['ステンレス', 'アルミ', '樹脂', '精密', '部品', '加工', '精密', '治', '具', '工具', '製造', 'その他', '医療', '技術', '部品', '加工']",金属部品製造業界の会社
"['ビィー・トランセホールディングスグループ', 'グループ', '会社', 'ハイヤー', '貸切', 'バス', '観光', '通勤', '送迎', '部', '活動', '遠征', '試合', '冠婚葬祭', '等', '送迎']",タクシー業界の会社
"['海外', '在住', '外国', '人', '日本', '就労', '支援', '日本', '企業', '人材', '紹介', '訪日', '外国', '人', '向け', 'インバウンドメディア', '配信', '提供', '暢', '遊日本', 'ヘアサロン', '美容', '予約', 'サービス', 'Japan', '-', 'i', 'Beauty', '運営', '実施', '外国', '人', '採用', 'セミナー', 'イベント', '開催']",人材紹介業界の会社
"['東京', '都', '沖縄', '市', '手作り', '料理', '居酒屋', '運営', '魚', '料理', '野菜', '唐', 'おでん', '寿司', '炉', 'ば', '焼き', '店舗', 'ごと', 'もの', '提供', 'メニュー', 'ブック', 'ショップ', 'カード', 'デザイン', '作成', '出店', 'プロデュース']",居酒屋・バー業界の会社
"['東京', '都', '渋谷', '区', '拠点', '美容', '院', 'ジャン', 'クロード・ビギン', '運営', '化粧', '品', 'ブランド', 'ローズドマラケシュ', 'ヘア', 'ケア', 'フェイス', 'ケア', '製品', '製造', '販売', '化粧', '品', 'Web', '販売', '他', 'スムージー']",美容サロン業界の会社
"['会議', '室', '利用', '可能', 'ホール', 'ホール', 'ビジネス', 'ホテル', '新潟', '第一ホテル', '運営', '浴場', 'フィットネスルーム', '宴会', 'プラン', '松花堂', '弁当', '朝食', 'バイキング', '料理', 'メニュー', '提供']",ホテル・旅館業界の会社
"['和食', '料理', '提供', '大衆', '割烹', '店', '庄', '日本海', '庄', '大庄', '水産', '運営', '他', 'フランチャイズ', '展開', '運営', '支援', '連結', '子会社', '米川', '水産', '株式会社', '関連', '会社', '株式会社', 'エム・アイ・プランニング', 'フランチャイズ', '店', '飲食', '店', '魚介', '類', '食材', '酒類', '飲料', '卸売', 'ビル', 'テナント', '賃貸', '不動産', '賃貸', '管理', '連結', '子会社', '株式会社', 'アサヒビジネスプロデュース', '事業', '一部', '他', '飲食', '店', '中心', '害虫', '防除', '連結', '子会社', '株式会社', 'ディ・エス', '物流', '食材', '配送', '事業', '新潟', '県', '佐渡', '海洋', '深層', '水', '株式会社', 'ミネラル', 'ウォーター', '飲料', '水', '製造', '販売', '事業', '展開']",居酒屋・バー業界の会社
"['キッチン', 'リフォーム', '浴室', 'トイレ', 'リフォーム', '会社', '外壁', '塗装', '工事', 'ほか', 'ガス', '給湯', '器', '石油', '給湯', '器', '販売', '施工', '網戸', '障子', '手すり', '取り付け', '対応']",居住用リフォーム業界の会社
"['老人', 'ホーム', 'ひな', '飯泉', '訪問', '看護', 'リハビリ', 'ステーション', '花', '高齢', '者', '障害', '者', '福祉', '施設', '運営', '児童', 'デイサービス', '児童', '福祉', '施設', '展開', 'その他', '介護', 'タクシー', '業', '福祉', '用具', '賃貸', '販売', 'デイリーヤマザキ', '鴨宮', '北口', '店', '運営']",高齢者向け福祉業界の会社
"['主', 'リフォーム', '工事', '内装', '工事', 'はじめ', '楊重', '搬送', '業務', 'ほか', 'クリーニング', '会社', '建築', 'リニューアル', '工事', '建築', 'コンクリート', '床下', '補修', 'クリーニング', '工事', '取引', '先', '戸田建設', '鹿島建設']",居住用リフォーム業界の会社
"['東京', '都', '千代田', '区', '拠点', '遊戯', '王', 'カード', 'マーケットプレイス', 'Clove', '開発', '運営', 'Web', 'アプリ', '開発']",Webサービス・アプリ運営業界の会社
"['埼玉', '県', '坂戸', '市', 'タクシー', 'サービス', '提供', '主', '日産', '車', 'トヨタ', '車', '保有', '障害', '者', '割引', 'サービス']",タクシー業界の会社
"['漁業', '協同', '組合', '近隣', '水産', '食品', '各社', '水産物', '加工', '卸売', '冷凍', '貝柱', 'ホタテ', '玉', '冷', 'はじめ', '毛ガニ', 'ダコ', '新巻', '鮭', '商品', '主', '関東', '圏内', '卸', '問屋', '出荷', '自社', 'EC', 'サイト', '販売']",水産物食品専門商社業界の会社
"['通所', '介護', '短期', '入所', '生活', '介護', '居宅', '介護', '支援', '等', '提供', '守谷', '在宅', '介護', 'センター', '花', 'きりん', '運営', '日', '中', '一時', '支援', '基準', '該当', '生活', '介護', '保険', '外', 'サービス', 'ウェル・アテンド', '提供', 'ほか', '守谷', '者', '支援', 'センター', '運営', '行い', '共同', '生活', '支援', '短期', '入所', '放課後', '等', 'デイサービス']",高齢者向け福祉業界の会社
"['セコム', '琉球', '株式会社', '子会社', '施設', '警備', '雑踏', '警備', '交通', '誘導', 'セコム', 'セキュリティ', 'プランニング', '警備', '計画', '立案', '実施', '契約', '先', '立', '哨', '出入', '管理', '巡回', '防災', '機器', '監視', '対応']",警備業界の会社
"['訪問', '看護', 'リハビリ', 'サービス', '提供', '訪問', '看護', 'ステーション', 'さくら', '運営', 'バイタルチェック', '身体', '保清', '看護', '介護', '点滴', '医療', '的', '処置', '歩行', '訓練', 'リハビリ', '援助', '行為']",高齢者向け福祉業界の会社
"['フード', 'テック', '事業', 'ソーシャルゲーム', '事業', 'メディア', '事業', 'アドテク', '事業', '展開', 'グループ', '会社', '経営', '戦略', 'フードデリバリーアプリ', 'menu', '企画', '運営', '株式会社', 'menu', 'グループ', '会社']",Webサービス・アプリ運営業界の会社
"['住宅', 'メーカー', '銅', '製', '家具', 'メーカー', '向け', '金属', '部品', '提供', '主', '製品', 'ユニット', 'バス', '関連', '部品', '銅', '製', '家具', '関連', '部品', 'スッチール', '棚', '関連', '部品']",金属部品製造業界の会社
"['規模', '施設', '防犯', '火災', '発生', '監視', '業務', '不審', '者', '侵入', '防止', '駐車', '場', '車両', '誘導', 'その他', '業務', '委託', '請け負い', '工場', '内', 'メーター', '監視', '業務', '違法', '駐車', '防止', '業務']",警備業界の会社
"['行幸', '源泉', '100', '％', '源泉', '白浜', '温泉', '湯崎', '地域', '宿', '柳屋', 'プラン', 'ごと', '赤ちゃん', 'ルーム', '設定', 'こと', '1835', '年', '以前', '安土', '桃山', '時代', '旅館', '紀伊', '風土記', '名', '政府', '登録', '国際', '観光', '旅館']",ホテル・旅館業界の会社
"['介護', '付', '有料', '老人', 'ホーム', 'アイポケット', '亀山', '住宅', '型', '有料', '老人', 'ホーム', 'アイポケット', '高宮東', '運営', 'その他', '就労', '継続', '支援', 'A', '型', '事業', 'あい', 'ポケット', '樹', '運営', '香典返し', '冠婚葬祭', 'ギフト', '販売', '国際', '経営', '株式会社', 'グループ', '会社']",高齢者向け福祉業界の会社
"['デイサービス', '事業', '所', 'デイ', '喫茶', '六', '連', '星', '住宅', '型', '有料', '老人', 'ホーム', '六連', '星', '運営', '福祉', '用具', '販売', 'レンタル', 'Fit', 'up', '運営', '訪問', '介護']",高齢者向け福祉業界の会社
"['岸和田', '市', '総合', '地方', '卸売', '市場', '泉州', '地方', '中心', '野菜', '果実', '委託', '販売', '主', '入荷', '先', '長野', '県', '和歌山', '県', '岡山', '県', '群馬', '県', '埼玉', '県', '青森', '県', '大阪', '府', '岸和田', '収穫', 'ホウレンソウ', '軟弱', '野菜', '等', '入荷']",食品店業界の会社
"['フジ', 'アメニティ', 'サービス', '株式会社', '事業', '主体', 'サービス', '付', '高齢', '者', '住宅', 'フジ', 'パレス', 'シニア', '一つ', 'セカンド', 'ライフ', '鳳', '運営', '胃', '瘻', '経', '管', '栄養', '他', '在宅', '酸素', '中心', '静脈', '栄養', '利用', '者', '対応', '可能', '訪問', '介護', '事業']",高齢者向け福祉業界の会社
"['除雪', '機', '農業', '機械', '建築', '機械', '等', '各種', '産業', '機械', '板金', '部品', '製造', 'レーザー', '切断', '加工', '穴あけ', '溶接', '組み立て', '加工', '対応', '資材', '自動', '管理', '設備', '自動', '倉庫', '導入', 'コンピューター', '管理', 'こと', '強み']",金属部品製造業界の会社
"['東京', '23', '区', '武蔵野', '市', '三鷹', '市', 'タクシー', '業務', 'それ', '付随', '業務', '会社', '33', '台', '車両', '保有', '車両', '禁煙', 'ハイ', 'グレード', 'モデル', '採用', '社員', '安全', '教育', 'ドライブ', 'レコーダー', '全車', '導入', '安全', '管理', 'マネジメント', '注力']",タクシー業界の会社
